"Message ID","Date","Event","Instrument","Action","Transect","Station","Cast","Latitude","Longitude","Seafloor","Author","Comment","Cruise","R2R_Event","dateTimeUTC","GPS_Time","dateTime8601","Revisions"
752,Thu  14 Sep 2017 06:47:34 +0000,"20170914.0647.001","CTD911","recover","WDD","172","172"," 71.366549"," -152.383511","80","sOkkonen","WDD1","skq201713s","skq201713s-SE-20170914.0647.001","20170913.1308","2017/09/13 13:08:01","2017-09-13T13:08:00+0000",
753,Thu  14 Sep 2017 06:49:06 +0000,"20170914.0649.001","CTD911","deploy","WDD","173","173"," 71.386094"," -152.428758","115","sOkkonen","WDD2","skq201713s","skq201713s-SE-20170914.0649.001","20170913.1403","2017/09/13 14:03:01","2017-09-13T14:03:00+0000",
754,Thu  14 Sep 2017 06:49:45 +0000,"20170914.0649.002","CTD911","recover","WDD","173","173"," 71.386091"," -152.428773","115","sOkkonen","WDD2","skq201713s","skq201713s-SE-20170914.0649.002","20170913.1412","2017/09/13 14:12:01","2017-09-13T14:12:01+0000",
755,Thu  14 Sep 2017 06:51:00 +0000,"20170914.0650.001","CTD911","deploy","WDD","174","174"," 71.403795"," -152.475093","126","sOkkonen","WDD3","skq201713s","skq201713s-SE-20170914.0650.001","20170913.1437","2017/09/13 14:37:01","2017-09-13T14:37:00+0000",
756,Thu  14 Sep 2017 06:51:45 +0000,"20170914.0651.001","CTD911","recover","WDD","174","174"," 71.403801"," -152.475088","126","sOkkonen","WDD3","skq201713s","skq201713s-SE-20170914.0651.001","20170913.1448","2017/09/13 14:48:01","2017-09-13T14:48:01+0000",
757,Thu  14 Sep 2017 06:53:12 +0000,"20170914.0653.001","CTD911","deploy","WDD","175","175"," 71.422893"," -152.521336","125","sOkkonen","WDD4","skq201713s","skq201713s-SE-20170914.0653.001","20170913.1547","2017/09/13 15:47:01","2017-09-13T15:47:00+0000",
758,Thu  14 Sep 2017 08:03:01 +0000,"20170914.0802.001","Tucker Trawl","other","2.4","39","1"," 71.336288"," -151.086558","158 m","pAlatalo","1st net trips","skq201713s","skq201713s-SE-20170914.0803.001","20170902.0453","2017/09/02 04:53:53","2017-09-02T04:53:49+0000",
759,Thu  14 Sep 2017 08:03:38 +0000,"20170914.0803.001","Tucker Trawl","other","2.4","39","1"," 71.337078"," -151.081910","158 m","pAlatalo","2nd messenger trips 2 & 3rd nets","skq201713s","skq201713s-SE-20170914.0803.002","20170902.0458","2017/09/02 04:58:38","2017-09-02T04:58:38+0000"," & Thu Sep 14 08:04:47 2017"
760,Thu  14 Sep 2017 08:04:14 +0000,"20170914.0804.001","Tucker Trawl","recover","2.4","39","1"," 71.337590"," -151.078993","158 m","pAlatalo",,"skq201713s","skq201713s-SE-20170914.0804.001","20170902.0501","2017/09/02 05:01:53","2017-09-02T05:01:48+0000",
761,Thu  14 Sep 2017 10:38:15 +0000,"20170914.1038.001","PCO2","stop","NaN","NaN","NaN"," 71.677871"," -152.505296",,"dNaber","PCO2 computer froze up.  Restarted.","skq201713s","skq201713s-SE-20170914.1038.001","20170914.1025","2017/09/14 10:25:01","2017-09-14T10:25:00+0000",
762,Thu  14 Sep 2017 10:39:15 +0000,"20170914.1039.001","PCO2","start","NaN","NaN","NaN"," 71.684696"," -152.496248",,"dNaber","PCO2 started after reboot","skq201713s","skq201713s-SE-20170914.1039.001","20170914.1030","2017/09/14 10:30:01","2017-09-14T10:30:00+0000",
763,Thu  14 Sep 2017 11:57:46 +0000,"20170914.1157.001","Tucker Trawl","deploy","ZZ15","182","1"," 71.653861"," -152.483496","307","pAlatalo","fish-trawl #2 at ZZ-15","skq201713s","skq201713s-SE-20170914.1157.001","20170914.0943","2017/09/14 09:43:16","2017-09-14T09:43:21+0000",
764,Thu  14 Sep 2017 11:58:17 +0000,"20170914.1158.001","Tucker Trawl","other","ZZ15","182","1"," 71.659273"," -152.496644","307","pAlatalo","1st net trips","skq201713s","skq201713s-SE-20170914.1158.001","20170914.0957","2017/09/14 09:57:16","2017-09-14T09:57:19+0000",
766,Thu  14 Sep 2017 11:59:29 +0000,"20170914.1159.001","Tucker Trawl","recover","ZZ15","182","1"," 71.664962"," -152.510650","307","pAlatalo",,"skq201713s","skq201713s-SE-20170914.1159.001","20170914.1010","2017/09/14 10:10:46","2017-09-14T10:10:49+0000",
767,Thu  14 Sep 2017 12:00:09 +0000,"20170914.1200.001","Tucker Trawl","other","ZZ15","182","1"," 71.662250"," -152.504178","307","pAlatalo",,"skq201713s","skq201713s-SE-20170914.1200.001","20170914.1004","2017/09/14 10:04:31","2017-09-14T10:04:32+0000",
768,Thu  14 Sep 2017 12:14:13 +0000,"20170914.1214.001","Fish Net","deploy","ZZ","182","1"," 71.677228"," -152.548892","300","cHernandez","WPNT ZZ15","skq201713s","skq201713s-SE-20170914.1214.001","20170914.0217","2017/09/14 02:17:01","2017-09-14T02:17:00+0000",
769,Thu  14 Sep 2017 12:14:49 +0000,"20170914.1214.002","Fish Net","At Target Depth","ZZ","182","1"," 71.664463"," -152.504391","300","cHernandez","WPNT ZZ15","skq201713s","skq201713s-SE-20170914.1214.002","20170914.0249","2017/09/14 02:49:01","2017-09-14T02:49:00+0000",
770,Thu  14 Sep 2017 12:15:21 +0000,"20170914.1215.001","Fish Net","End Target Depth","ZZ","182","1"," 71.659071"," -152.487393","300","cHernandez","WPNT ZZ15","skq201713s","skq201713s-SE-20170914.1215.001","20170914.0303","2017/09/14 03:03:01","2017-09-14T03:03:00+0000",
771,Thu  14 Sep 2017 12:15:53 +0000,"20170914.1215.002","Fish Net","recover","ZZ","182","1"," 71.643807"," -152.437594","300","cHernandez","WPNT ZZ15","skq201713s","skq201713s-SE-20170914.1215.002","20170914.0337","2017/09/14 03:37:01","2017-09-14T03:37:00+0000",
772,Thu  14 Sep 2017 12:17:11 +0000,"20170914.1217.001","Fish Net","deploy","ZZ","182","2"," 71.675700"," -152.543564","300","cHernandez","WPNT ZZ15","skq201713s","skq201713s-SE-20170914.1217.001","20170914.0705","2017/09/14 07:05:01","2017-09-14T07:05:00+0000",
773,Thu  14 Sep 2017 12:17:49 +0000,"20170914.1217.002","Fish Net","At Target Depth","ZZ","182","2"," 71.662921"," -152.500635","300","cHernandez","WPNT ZZ15","skq201713s","skq201713s-SE-20170914.1217.002","20170914.0738","2017/09/14 07:38:01","2017-09-14T07:38:00+0000",
774,Thu  14 Sep 2017 12:19:11 +0000,"20170914.1219.001","Fish Net","End Target Depth","ZZ","182","2"," 71.648969"," -152.451482","300","cHernandez","WPNT ZZ15","skq201713s","skq201713s-SE-20170914.1219.001","20170914.0813","2017/09/14 08:13:01","2017-09-14T08:13:00+0000",
775,Thu  14 Sep 2017 12:19:46 +0000,"20170914.1219.002","Fish Net","recover","ZZ","182","2"," 71.636016"," -152.412600","300","cHernandez","WPNT ZZ15","skq201713s","skq201713s-SE-20170914.1219.002","20170914.0847","2017/09/14 08:47:01","2017-09-14T08:47:00+0000",
776,Fri  15 Sep 2017 02:39:35 +0000,"20170915.0239.001","CTD911","deploy",,"183","183"," 71.808270"," -153.196393","305","cAshjian","Fish Trawl","skq201713s","skq201713s-SE-20170915.0239.001","20170915.0210","2017/09/15 02:10:01","2017-09-15T02:10:01+0000"," & Fri Sep 15 02:42:29 2017"
777,Fri  15 Sep 2017 02:41:56 +0000,"20170915.0241.001","CTD911","recover",,"183","183"," 71.808272"," -153.196381","305","cAshjian","Fish Trawl","skq201713s","skq201713s-SE-20170915.0241.001","20170915.0237","2017/09/15 02:37:46","2017-09-15T02:37:46+0000"," & Sat Sep 16 19:03:43 2017"
778,Fri  15 Sep 2017 06:30:30 +0000,"20170915.0630.001","Tucker Trawl","deploy","Fish Trawl","183","1"," 71.802587"," -153.181658","310","pAlatalo",,"skq201713s","skq201713s-SE-20170915.0630.001","20170915.0253","2017/09/15 02:53:31","2017-09-15T02:53:35+0000",
779,Fri  15 Sep 2017 06:31:19 +0000,"20170915.0631.001","Tucker Trawl","other","Fish Trawl","183","1"," 71.809471"," -153.198376","310","pAlatalo","1st net trips","skq201713s","skq201713s-SE-20170915.0631.001","20170915.0311","2017/09/15 03:11:16","2017-09-15T03:11:16+0000"," & Fri Sep 15 06:31:35 2017"
780,Fri  15 Sep 2017 06:32:07 +0000,"20170915.0632.001","Tucker Trawl","other","Fish Trawl","183","1"," 71.811907"," -153.203967","310","pAlatalo","2nd messenger trips 2 & 3rd nets","skq201713s","skq201713s-SE-20170915.0632.001","20170915.0317","2017/09/15 03:17:31","2017-09-15T03:17:31+0000",
781,Fri  15 Sep 2017 06:32:36 +0000,"20170915.0632.002","Tucker Trawl","recover","Fish Trawl","183","1"," 71.815240"," -153.210927","310","pAlatalo","Net hit bottom- repeat tow","skq201713s","skq201713s-SE-20170915.0632.002","20170915.0326","2017/09/15 03:26:16","2017-09-15T03:26:16+0000"," & Fri Sep 15 06:33:05 2017"
782,Fri  15 Sep 2017 06:34:04 +0000,"20170915.0634.001","Tucker Trawl","deploy","Fish Trawl","183","2"," 71.803497"," -153.182760","310","pAlatalo",,"skq201713s","skq201713s-SE-20170915.0634.001","20170915.0403","2017/09/15 04:03:16","2017-09-15T04:03:13+0000",
783,Fri  15 Sep 2017 06:34:52 +0000,"20170915.0634.002","Tucker Trawl","other","Fish Trawl","183","2"," 71.810303"," -153.199045","310","pAlatalo","1st net trips","skq201713s","skq201713s-SE-20170915.0634.002","20170915.0422","2017/09/15 04:22:01","2017-09-15T04:22:06+0000",
784,Fri  15 Sep 2017 06:37:33 +0000,"20170915.0637.001","Tucker Trawl","other","Fish Trawl","183","2"," 71.814100"," -153.207760","310","pAlatalo","2nd messenger trips 2 & 3rd nets","skq201713s","skq201713s-SE-20170915.0637.001","20170915.0432","2017/09/15 04:32:01","2017-09-15T04:32:06+0000",
785,Fri  15 Sep 2017 06:38:23 +0000,"20170915.0638.001","Tucker Trawl","recover","Fish Trawl","183","2"," 71.817634"," -153.216063","310","pAlatalo","hit bottom again.","skq201713s","skq201713s-SE-20170915.0638.001","20170915.0440","2017/09/15 04:40:46","2017-09-15T04:40:42+0000",
786,Fri  15 Sep 2017 08:04:25 +0000,"20170915.0804.001","UNCSW","start",,,," 71.804901"," -153.440707",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170915.0804.001","20170915.0702","2017/09/15 07:02:01","2017-09-15T07:02:01+0000"," & Mon Sep 18 07:07:14 2017"
787,Fri  15 Sep 2017 10:32:54 +0000,"20170915.1032.001","Bongo Nets","recover","4.8","91","1"," 71.093606"," -150.384653","35","pAlatalo",,"skq201713s","skq201713s-SE-20170915.1032.001","20170906.1707","2017/09/06 17:06:53","2017-09-06T17:07:00+0000",
788,Fri  15 Sep 2017 14:44:19 +0000,"20170915.1444.001","UNCSW","service","NaN","NaN","NaN"," 72.027106"," -155.041966",,"dNaber","Switched strainer","skq201713s","skq201713s-SE-20170915.1444.001","20170915.1444","2017/09/15 14:44:19","2017-09-15T14:44:19+0000",
789,Fri  15 Sep 2017 19:08:54 +0000,"20170915.1908.001","Fish Net","deploy","ZZ","183",," 71.798376"," -153.128638","330-350","cHernandez","WPNT ZZ19","skq201713s","skq201713s-SE-20170915.1908.001","20170914.2225","2017/09/14 22:25:01","2017-09-14T22:25:00+0000",
790,Fri  15 Sep 2017 19:09:30 +0000,"20170915.1909.001","Fish Net","At Target Depth","ZZ","183",," 71.805129"," -153.178002","330-350","cHernandez","WPNT ZZ19","skq201713s","skq201713s-SE-20170915.1909.001","20170914.2256","2017/09/14 22:56:01","2017-09-14T22:56:00+0000",
791,Fri  15 Sep 2017 19:10:11 +0000,"20170915.1910.001","Fish Net","End Target Depth","ZZ","183",," 71.817314"," -153.241301","330-350","cHernandez","WPNT ZZ19","skq201713s","skq201713s-SE-20170915.1910.001","20170914.2336","2017/09/14 23:36:01","2017-09-14T23:36:00+0000",
792,Fri  15 Sep 2017 19:10:42 +0000,"20170915.1910.002","Fish Net","recover","ZZ","183",," 71.826673"," -153.289677","330-350","cHernandez","WPNT ZZ19","skq201713s","skq201713s-SE-20170915.1910.002","20170915.0010","2017/09/15 00:10:01","2017-09-15T00:10:00+0000",
793,Sat  16 Sep 2017 18:45:38 +0000,"20170916.1845.001","CTD911","deploy","Barrow to Nome","184","184"," 69.784005"," -165.769112","40","sOkkonen","Tow to collect animals","skq201713s","skq201713s-SE-20170916.1845.001","20170916.1807","2017/09/16 18:07:01","2017-09-16T18:07:01+0000"," & Sat Sep 16 19:09:22 2017 & Sat Sep 16 19:10:07 2017"
794,Sat  16 Sep 2017 18:46:18 +0000,"20170916.1846.001","CTD911","recover","Barrow to Nome","184","184"," 69.784415"," -165.771426","40","sOkkonen","Tow to collect animals","skq201713s","skq201713s-SE-20170916.1846.001","20170916.1816","2017/09/16 18:16:01","2017-09-16T18:16:01+0000"," & Sat Sep 16 19:10:37 2017"
795,Sat  16 Sep 2017 19:05:41 +0000,"20170916.1905.001","Ring Net","deploy","Barrow to Nome","184","1"," 69.784583"," -165.772221","41","cAshjian","Collect animals to take home","skq201713s","skq201713s-SE-20170916.1905.001","20170916.1822","2017/09/16 18:22:31","2017-09-16T18:22:31+0000"," & Sat Sep 16 19:11:02 2017"
796,Sat  16 Sep 2017 19:06:45 +0000,"20170916.1906.001","Ring Net","recover","Barrow to Nome","184","1"," 69.784783"," -165.771933","41","cAshjian","Tow to collect animals","skq201713s","skq201713s-SE-20170916.1906.001","20170916.1831","2017/09/16 18:31:16","2017-09-16T18:31:16+0000"," & Sat Sep 16 19:11:28 2017"
797,Sat  16 Sep 2017 19:07:20 +0000,"20170916.1907.001","Ring Net","deploy","Barrow to Nome","184","2"," 69.784951"," -165.771664","41","cAshjian","Tow to collect animals","skq201713s","skq201713s-SE-20170916.1907.001","20170916.1838","2017/09/16 18:38:31","2017-09-16T18:38:31+0000"," & Sat Sep 16 19:11:55 2017"
798,Sat  16 Sep 2017 19:07:52 +0000,"20170916.1907.002","Ring Net","recover","Barrow to Nome","184","2"," 69.785066"," -165.771495","41","cAshjian","Tow to collect animals","skq201713s","skq201713s-SE-20170916.1907.002","20170916.1843","2017/09/16 18:43:16","2017-09-16T18:43:16+0000"," & Sat Sep 16 19:13:04 2017"
799,Sun  17 Sep 2017 18:46:05 +0000,"20170917.1846.001","Mooring","deploy",,"3",," 71.266856"," -150.695010","108","sOkkonen","Mooring UPW120","skq201713s","skq201713s-SE-20170917.1846.001","20170829.1917","2017/08/29 19:17:37","2017-08-29T19:17:37+0000"," & Sun Sep 17 18:59:03 2017"
801,Sun  17 Sep 2017 18:55:39 +0000,"20170917.1855.001","Mooring","deploy",,"147",," 71.194128"," -148.723621","80","sOkkonen","UPE80 mooring","skq201713s","skq201713s-SE-20170917.1855.001","20170909.2250","2017/09/09 22:50:02","2017-09-09T22:50:00+0000",
802,Sun  17 Sep 2017 18:57:36 +0000,"20170917.1857.001","Mooring","deploy",,"148",," 71.205247"," -148.800037","122","sOkkonen","UPE120 mooring","skq201713s","skq201713s-SE-20170917.1857.001","20170909.2356","2017/09/09 23:56:02","2017-09-09T23:56:00+0000",
803,Sun  17 Sep 2017 20:17:50 +0000,"20170917.2017.001","CTD911","deploy",,"182","182"," 71.658136"," -152.485827","317","sOkkonen","fish trawl midpoint zz15","skq201713s","skq201713s-SE-20170917.2017.001","20170914.0422","2017/09/14 04:22:01","2017-09-14T04:22:00+0000",
804,Sun  17 Sep 2017 20:18:38 +0000,"20170917.2018.001","CTD911","recover",,"182","182"," 71.658138"," -152.485803","317","sOkkonen","fish trawl midpoint zz15","skq201713s","skq201713s-SE-20170917.2018.001","20170914.0440","2017/09/14 04:40:01","2017-09-14T04:40:00+0000",
805,Mon  18 Sep 2017 04:06:20 +0000,"20170918.0406.001","UNCSW","start",,,," 71.640045"," -152.450435",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0406.001","20170914.0920","2017/09/14 09:20:01","2017-09-14T09:20:00+0000",
806,Mon  18 Sep 2017 04:06:51 +0000,"20170918.0406.002","UNCSW","start",,,," 71.684696"," -152.496248",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0406.002","20170914.1030","2017/09/14 10:30:01","2017-09-14T10:30:00+0000",
807,Mon  18 Sep 2017 04:07:17 +0000,"20170918.0407.001","UNCSW","start",,,," 71.575119"," -153.253906",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0407.001","20170914.1932","2017/09/14 19:32:01","2017-09-14T19:32:01+0000"," & Mon Sep 18 04:08:07 2017"
808,Mon  18 Sep 2017 04:07:42 +0000,"20170918.0407.002","UNCSW","start",,,," 71.580155"," -153.195583",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0407.002","20170914.1949","2017/09/14 19:49:01","2017-09-14T19:49:00+0000",
809,Mon  18 Sep 2017 04:09:14 +0000,"20170918.0409.001","UNCSW","start",,,," 71.643013"," -153.183679",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0409.001","20170914.2100","2017/09/14 20:59:46","2017-09-14T21:00:00+0000",
810,Mon  18 Sep 2017 04:09:32 +0000,"20170918.0409.002","UNCSW","start",,,," 71.799395"," -153.138400",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0409.002","20170914.2232","2017/09/14 22:32:01","2017-09-14T22:32:01+0000"," & Mon Sep 18 04:10:17 2017"
811,Mon  18 Sep 2017 04:09:53 +0000,"20170918.0409.003","UNCSW","start",,,," 71.816982"," -153.239677",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0409.003","20170914.2335","2017/09/14 23:35:01","2017-09-14T23:35:01+0000"," & Mon Sep 18 04:10:40 2017"
812,Mon  18 Sep 2017 04:11:14 +0000,"20170918.0411.001","UNCSW","start",,,," 71.807612"," -153.197008",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0411.001","20170915.0058","2017/09/15 00:58:01","2017-09-15T00:58:01+0000"," & Mon Sep 18 04:12:13 2017 & Mon Sep 18 04:13:29 2017"
813,Mon  18 Sep 2017 04:11:39 +0000,"20170918.0411.002","UNCSW","start",,,," 71.712591"," -153.436202",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0411.002","20170915.0606","2017/09/15 06:06:01","2017-09-15T06:06:01+0000"," & Mon Sep 18 04:11:53 2017 & Mon Sep 18 04:14:07 2017"
814,Mon  18 Sep 2017 04:14:30 +0000,"20170918.0414.001","UNCSW","start",,,," 71.804901"," -153.440707",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0414.001","20170915.0702","2017/09/15 07:02:01","2017-09-15T07:02:00+0000",
815,Mon  18 Sep 2017 04:14:53 +0000,"20170918.0414.002","UNCSW","start",,,," 71.824145"," -153.552654",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0414.002","20170915.0810","2017/09/15 08:10:01","2017-09-15T08:10:00+0000",
816,Mon  18 Sep 2017 04:15:19 +0000,"20170918.0415.001","UNCSW","start",,,," 71.818758"," -153.746383",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0415.001","20170915.0932","2017/09/15 09:32:01","2017-09-15T09:32:00+0000",
817,Mon  18 Sep 2017 04:17:31 +0000,"20170918.0417.001","UNCSW","start",,,," 71.734884"," -154.029720",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0417.001","20170915.1135","2017/09/15 11:35:01","2017-09-15T11:35:00+0000",
818,Mon  18 Sep 2017 04:18:08 +0000,"20170918.0418.001","UNCSW","start",,,," 71.877195"," -158.449335",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0418.001","20170915.2143","2017/09/15 21:43:01","2017-09-15T21:43:00+0000",
819,Mon  18 Sep 2017 04:18:35 +0000,"20170918.0418.002","UNCSW","start",,,," 71.711201"," -159.222649",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0418.002","20170915.2330","2017/09/15 23:30:01","2017-09-15T23:30:00+0000",
820,Mon  18 Sep 2017 04:19:28 +0000,"20170918.0419.001","UNCSW","start",,,," 71.432643"," -160.500501",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0419.001","20170916.0234","2017/09/16 02:34:01","2017-09-16T02:34:01+0000"," & Mon Sep 18 04:19:51 2017 & Mon Sep 18 04:20:27 2017"
821,Mon  18 Sep 2017 04:20:52 +0000,"20170918.0420.001","UNCSW","start",,,," 70.663550"," -163.100710",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0420.001","20170916.0955","2017/09/16 09:55:01","2017-09-16T09:55:00+0000",
822,Mon  18 Sep 2017 04:21:25 +0000,"20170918.0421.001","UNCSW","start",,,," 69.036429"," -167.646250",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0421.001","20170917.0112","2017/09/17 01:12:01","2017-09-17T01:12:00+0000",
823,Mon  18 Sep 2017 04:21:54 +0000,"20170918.0421.002","UNCSW","start",,,," 68.040856"," -168.346180",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0421.002","20170917.0805","2017/09/17 08:05:01","2017-09-17T08:05:00+0000",
824,Mon  18 Sep 2017 04:22:28 +0000,"20170918.0422.001","UNCSW","start",,,," 65.993061"," -168.474730",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0422.001","20170917.2158","2017/09/17 21:58:01","2017-09-17T21:58:00+0000",
825,Mon  18 Sep 2017 07:06:32 +0000,"20170918.0706.001","UNCSW","start",,,," 64.982803"," -167.473366",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0706.001","20170918.0559","2017/09/18 05:59:46","2017-09-18T05:59:46+0000"," & Mon Sep 18 07:09:03 2017"
826,Mon  18 Sep 2017 07:15:32 +0000,"20170918.0715.001","UNCSW","start",,,," 67.198612"," -168.399212",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0715.001","20170826.1850","2017/08/26 18:50:05","2017-08-26T18:50:05+0000"," & Mon Sep 18 07:16:07 2017"
827,Mon  18 Sep 2017 07:16:32 +0000,"20170918.0716.001","UNCSW","start",,,," 67.521111"," -168.371229",,"kLowry","FlowCAM","skq201713s","skq201713s-SE-20170918.0716.001","20170826.2115","2017/08/26 21:15:05","2017-08-26T21:15:00+0000",
